"Gemeenten 2019 onbewerkte Iv3-data "
""
"";"";""
"";"";"Onderwerp";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing"
"Drechterland";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"1";"0";"0";"0";"256";"0";"111";"0";"0";"0";"0";"132";"0";"0";"51";"0";"77";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"4";"0";"0"
"Drechterland";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"23";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"47"
"Drechterland";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"26";"0";"0";"0";"0";"0";"17";"0";"0";"0";"0";"49";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"289";"28";"0"
"Drechterland";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"0";"3";"0";"0";"0";"203";"0";"29";"0";"0";"0";"0";"134";"0";"0";"191";"0";"-35";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"4";"0";"0"
"Drimmelen";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Drimmelen";"Begroting";"4.2 Onderwijshuisvesting";"26";"61";"0";"0";"0";"0";"0";"159";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"557";"0";"0"
"Drimmelen";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"49";"0";"0";"0";"0";"571";"0";"159";"0";"0";"0";"0";"94";"0";"0";"0";"0";"101";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0"
"Drimmelen";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Drimmelen";"Jaarrekening";"4.2 Onderwijshuisvesting";"26";"71";"0";"0";"0";"0";"0";"166";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"545";"0";"0"
"Drimmelen";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"61";"0";"0";"0";"0";"602";"6";"190";"0";"0";"0";"0";"94";"0";"0";"0";"0";"73";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0"
"Edam-Volendam";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"158";"0";"0";"0";"0";"0";"0";"0";"67";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0"
"Edam-Volendam";"Begroting";"4.2 Onderwijshuisvesting";"48";"135";"0";"0";"0";"0";"7";"149";"0";"0";"0";"0";"0";"0";"0";"54";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"894";"108";"0"
"Edam-Volendam";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"174";"1";"0";"0";"0";"475";"11";"82";"0";"0";"0";"0";"0";"0";"0";"0";"0";"304";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"0";"0"
"Edam-Volendam";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"129";"0";"0";"0";"0";"0";"0";"0";"70";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0"
"Edam-Volendam";"Jaarrekening";"4.2 Onderwijshuisvesting";"45";"105";"0";"0";"0";"0";"4";"128";"0";"0";"0";"0";"0";"0";"0";"27";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"967";"119";"0"
"Edam-Volendam";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"205";"0";"0";"0";"0";"695";"50";"215";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0"
"Eemnes";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"15";"0";"0";"0";"0";"17";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Eemnes";"Begroting";"4.2 Onderwijshuisvesting";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Eemnes";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"120";"0";"42";"0";"127";"0";"0";"29";"0";"0";"29";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Eemnes";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Eemnes";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Eemnes";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"213";"0";"32";"0";"118";"0";"0";"36";"0";"0";"23";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Eersel";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"7";"0";"78";"0";"0";"0";"0";"0";"0";"0";"25";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"97";"79";"0"
"Eersel";"Begroting";"4.2 Onderwijshuisvesting";"0";"8";"0";"0";"0";"0";"0";"27";"0";"0";"0";"0";"0";"0";"0";"37";"0";"22";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"383";"246";"0"
"Eersel";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"152";"0";"0";"0";"0";"197";"0";"14";"0";"0";"0";"0";"0";"0";"0";"63";"0";"129";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36";"25";"0"
"Eersel";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"7";"0";"98";"0";"0";"0";"0";"0";"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"103";"123";"0"
"Eersel";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"8";"0";"0";"0";"0";"0";"30";"0";"0";"0";"0";"0";"0";"0";"57";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"3";"375";"305";"0"
"Eersel";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"162";"0";"0";"0";"0";"483";"-2";"12";"0";"0";"0";"-1";"0";"0";"0";"31";"0";"82";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36";"28";"0"
"Eindhoven";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Eindhoven";"Begroting";"4.2 Onderwijshuisvesting";"515";"1873";"0";"210";"1427";"0";"6";"5129";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"883";"5972";"3127";"43"
"Eindhoven";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"1128";"0";"0";"0";"0";"0";"66";"6888";"0";"4598";"0";"0";"0";"0";"0";"0";"0";"308";"491";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"202"
"Eindhoven";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Eindhoven";"Jaarrekening";"4.2 Onderwijshuisvesting";"508";"2352";"0";"4241";"2115";"0";"22";"3001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"108";"5229";"2110";"1339"
"Eindhoven";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"1173";"0";"0";"14";"0";"1901";"218";"3005";"0";"105";"0";"0";"0";"0";"0";"0";"0";"12275";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"202"
"Enkhuizen";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"35";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"31"
"Enkhuizen";"Begroting";"4.2 Onderwijshuisvesting";"0";"68";"0";"0";"0";"0";"0";"69";"0";"0";"0";"0";"62";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"346";"65";"0"
"Enkhuizen";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"439";"0";"13";"0";"0";"0";"0";"165";"0";"0";"0";"0";"360";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Enkhuizen";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"83"
"Enkhuizen";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"77";"0";"0";"0";"0";"0";"252";"0";"0";"0";"0";"58";"0";"0";"0";"0";"23";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"318";"52";"0"
"Enkhuizen";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"417";"0";"31";"0";"0";"0";"0";"159";"0";"0";"116";"0";"425";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Etten-Leur";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"101";"27";"0";"0";"0";"0";"0";"0";"0";"51";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Etten-Leur";"Begroting";"4.2 Onderwijshuisvesting";"35";"122";"0";"2";"0";"0";"0";"347";"0";"0";"0";"0";"0";"0";"0";"1498";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1529";"470";"0"
"Etten-Leur";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"361";"0";"0";"0";"0";"634";"5";"328";"0";"0";"0";"0";"57";"0";"0";"0";"0";"182";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Etten-Leur";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"92";"31";"0";"0";"0";"0";"0";"0";"0";"54";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Etten-Leur";"Jaarrekening";"4.2 Onderwijshuisvesting";"35";"156";"0";"0";"0";"0";"0";"308";"0";"0";"0";"0";"0";"0";"0";"1552";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"1520";"456";"0"
"Etten-Leur";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"361";"0";"0";"2";"0";"776";"5";"92";"0";"0";"0";"0";"58";"0";"0";"0";"0";"947";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"192"
"Geertruidenberg";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"118";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Geertruidenberg";"Begroting";"4.2 Onderwijshuisvesting";"62";"116";"0";"0";"0";"0";"2";"-131";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"712";"253";"53"
"Geertruidenberg";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"70";"0";"0";"4";"0";"313";"0";"31";"0";"179";"0";"0";"39";"0";"0";"45";"0";"130";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"5";"0";"0"
"Geertruidenberg";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"146";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Geertruidenberg";"Jaarrekening";"4.2 Onderwijshuisvesting";"62";"131";"0";"0";"0";"0";"10";"153";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17";"550";"176";"0"
"Geertruidenberg";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"68";"1";"0";"0";"0";"374";"0";"78";"0";"0";"0";"0";"37";"0";"0";"18";"0";"275";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0"
"Geldrop-Mierlo";"Begroting";"4.1 Openbaar basisonderwijs";"36";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Geldrop-Mierlo";"Begroting";"4.2 Onderwijshuisvesting";"35";"0";"0";"0";"0";"0";"0";"48";"0";"0";"0";"0";"0";"0";"0";"0";"0";"98";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2508";"599";"0"
"Geldrop-Mierlo";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"303";"1";"0";"0";"0";"631";"0";"97";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1186";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"63";"23";"20";"0"
"Geldrop-Mierlo";"Jaarrekening";"4.1 Openbaar basisonderwijs";"54";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Geldrop-Mierlo";"Jaarrekening";"4.2 Onderwijshuisvesting";"35";"43";"0";"0";"0";"0";"0";"105";"0";"0";"0";"0";"0";"0";"0";"44";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"766";"596";"0"
"Geldrop-Mierlo";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"307";"4";"0";"0";"0";"596";"0";"113";"0";"0";"0";"0";"0";"0";"0";"893";"0";"24";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"63";"21";"18";"0"
"Gemert-Bakel";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Gemert-Bakel";"Begroting";"4.2 Onderwijshuisvesting";"8";"150";"0";"0";"0";"0";"0";"86";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"31";"988";"1100";"0"
"Gemert-Bakel";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"118";"1";"0";"0";"0";"0";"0";"855";"0";"0";"0";"0";"0";"0";"0";"0";"0";"223";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"78";"2";"1";"0"
"Gemert-Bakel";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Gemert-Bakel";"Jaarrekening";"4.2 Onderwijshuisvesting";"8";"170";"0";"0";"0";"0";"0";"-27";"0";"0";"0";"0";"0";"0";"0";"0";"0";"140";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"31";"1160";"836";"0"
"Gemert-Bakel";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"118";"2";"0";"0";"0";"0";"0";"927";"0";"0";"0";"0";"0";"0";"0";"0";"0";"189";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"78";"2";"0";"0"
"Gilze en Rijen";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Gilze en Rijen";"Begroting";"4.2 Onderwijshuisvesting";"0";"61";"0";"108";"0";"0";"0";"84";"0";"0";"0";"0";"19";"0";"0";"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"767";"68";"0"
"Gilze en Rijen";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"588";"130";"128";"0";"0";"0";"0";"52";"0";"0";"0";"0";"458";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0"
"Gilze en Rijen";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Gilze en Rijen";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"82";"0";"0";"0";"0";"0";"112";"0";"0";"0";"0";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1113";"0";"0"
"Gilze en Rijen";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"568";"139";"143";"0";"0";"0";"0";"52";"0";"0";"0";"0";"490";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Gooise Meren";"Begroting";"4.1 Openbaar basisonderwijs";"69";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Gooise Meren";"Begroting";"4.2 Onderwijshuisvesting";"89";"174";"0";"0";"0";"0";"0";"555";"0";"0";"0";"0";"0";"0";"0";"0";"0";"387";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1774";"899";"605"
"Gooise Meren";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"0";"0";"609";"0";"0";"0";"0";"153";"0";"0";"0";"0";"1128";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"64"
"Gooise Meren";"Jaarrekening";"4.1 Openbaar basisonderwijs";"79";"0";"0";"0";"0";"0";"25";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Gooise Meren";"Jaarrekening";"4.2 Onderwijshuisvesting";"101";"158";"0";"136";"0";"0";"214";"487";"0";"246";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1590";"844";"605"
"Gooise Meren";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"0";"1";"0";"0";"0";"406";"53";"361";"26";"53";"0";"0";"182";"0";"0";"0";"0";"867";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"64"
"Haarlem";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Haarlem";"Begroting";"4.2 Onderwijshuisvesting";"264";"1305";"0";"0";"0";"0";"0";"3150";"0";"0";"0";"0";"0";"0";"0";"0";"0";"645";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5488";"3946";"0"
"Haarlem";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"1430";"33";"0";"0";"0";"971";"0";"527";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3987";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Haarlem";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Haarlem";"Jaarrekening";"4.2 Onderwijshuisvesting";"264";"1191";"0";"0";"0";"0";"0";"4753";"0";"0";"0";"0";"0";"0";"0";"0";"0";"590";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5668";"4173";"0"
"Haarlem";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"1614";"0";"0";"0";"0";"961";"83";"2528";"0";"0";"0";"113";"0";"0";"0";"0";"0";"5588";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"73";"0";"0";"0"
"Haarlemmermeer";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Haarlemmermeer";"Begroting";"4.2 Onderwijshuisvesting";"0";"934";"0";"0";"0";"0";"0";"2200";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"280";"5271";"3501";"27"
"Haarlemmermeer";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"55";"0";"0";"0";"2065";"0";"697";"0";"12";"0";"0";"189";"0";"0";"3564";"0";"440";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"330";"908";"331";"2002"
"Haarlemmermeer";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Haarlemmermeer";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"1007";"0";"0";"0";"0";"0";"1822";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"351";"5474";"3283";"47"
"Haarlemmermeer";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"88";"177";"0";"0";"0";"2383";"0";"665";"0";"0";"0";"0";"222";"0";"0";"3814";"0";"435";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1132";"909";"326";"2569"
"Heemskerk";"Begroting";"4.1 Openbaar basisonderwijs";"6";"0";"0";"0";"0";"0";"0";"13";"0";"0";"0";"0";"0";"0";"0";"0";"0";"34";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Heemskerk";"Begroting";"4.2 Onderwijshuisvesting";"59";"128";"0";"0";"0";"0";"0";"225";"0";"0";"0";"370";"0";"0";"0";"0";"0";"862";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1248";"529";"0"
"Heemskerk";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"261";"0";"0";"0";"0";"0";"0";"421";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1075";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"15";"7";"0"
"Heemskerk";"Jaarrekening";"4.1 Openbaar basisonderwijs";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"29";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Heemskerk";"Jaarrekening";"4.2 Onderwijshuisvesting";"59";"121";"0";"0";"0";"0";"0";"265";"0";"0";"0";"330";"0";"0";"0";"0";"733";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1412";"529";"0"
"Heemskerk";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"261";"0";"0";"0";"0";"0";"13";"412";"0";"0";"0";"0";"0";"0";"0";"0";"1281";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"15";"7";"0"
"Heemstede";"Begroting";"4.1 Openbaar basisonderwijs";"28";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
